"Id","Label","Degree","Betweenness","Expression"
"1312","COMT",10,10470.68,0.94518
"6233","RPS27A",10,10406.53,0
"60","ACTB",10,10282.78,0
"7431","VIM",10,10124.14,0
"563","AZGP1",10,9791.25,0.48764
"6885","MAP3K7",10,9363.3,0
"78994","PRR14",10,9207.56,0.45863
"6749","SSRP1",10,9075.08,0
"3117","HLA-DQA1",10,8819.43,0.93201
"64750","SMURF2",10,8155.94,0
"4653","MYOC",10,8117.06,0
"55884","WSB2",10,7517.81,0.55302
"10576","CCT2",10,7515.81,0
"6721","SREBF2",10,7352.74,0
"23190","UBXN4",10,7244.54,0.47172
"79589","RNF128",10,7155.75,0.57925
"3476","IGBP1",10,6999.59,0
"1080","CFTR",10,6809.72,0
"4436","MSH2",10,6746.76,0
"6256","RXRA",10,5996.86,0
"8358","HIST1H3A",10,5843,0
"950","SCARB2",10,5390.62,0.59209
"4627","MYH9",10,5009.16,0
"5781","PTPN11",10,4757.23,0
"2017","CTTN",10,4378.12,0
"6426","SRSF1",10,4272.46,0
"3551","IKBKB",10,4235.7,0
"322","APBB1",10,4113.59,0
"10992","SF3B2",10,3982.36,0
"55110","MAGOHB",10,3922.41,0.66264
"3064","HTT",10,3847.02,0
"4214","MAP3K1",10,3767.65,0
"10284","SAP18",10,3649.3,0
"1207","CLNS1A",10,3605.02,0
"4350","MPG",10,3473.77,0
"7874","USP7",10,3156.36,0
"6942","TCF20",10,3099.83,0.4414
"6597","SMARCA4",10,3022.5,0
"6633","SNRPD2",10,2890.03,0
"26277","TINF2",10,2240.84,0
"219541","MED19",10,2231.74,0
"3127","HLA-DRB5",10,2213.1,1.3468
"26015","RPAP1",10,2101.46,0
"8139","GAN",10,2072.96,0.39567
"64968","MRPS6",10,2042.93,0.56963
"6628","SNRPB",10,1724.35,0
"7307","U2AF1",10,1714.13,0
"11338","U2AF2",10,1712.17,0
"5885","RAD21",10,1427.17,0
"23450","SF3B3",10,1165.76,0
"5725","PTBP1",10,1059.65,0
"10528","NOP56",10,545.75,0
"219743","TYSND1",9,33209.51,0.6102
"10102","TSFM",9,26693.67,0.89774
"7040","TGFB1",9,19835.54,0
"152485","ZNF827",9,17978.02,0.4591
"6850","SYK",9,16826.64,0
"1075","CTSC",9,16216.03,0.69123
"2316","FLNA",9,15516.79,0
"4176","MCM7",9,15431.55,0
"113246","C12orf57",9,15102.28,1.0762
"960","CD44",9,14736.21,0
"355","FAS",9,14421.59,0
"389541","LAMTOR4",9,13769.86,0.76721
"4217","MAP3K5",9,12346.81,0
"10602","CDC42EP3",9,12028.83,0.90734
"79921","TCEAL4",9,11347.98,0.48881
"472","ATM",9,10915.61,0
"9140","ATG12",9,9976.67,0
"7323","UBE2D3",9,9406.22,0
"5573","PRKAR1A",9,8728.59,0
"2318","FLNC",9,7955.35,0
"7078","TIMP3",9,7790.98,1.2154
"991","CDC20",9,7717.21,0
"2060","EPS15",9,7439.12,0
"3191","HNRNPL",9,7414.32,0
"1874","E2F4",9,7321.8,0
"7124","TNF",9,7283.16,0
"2969","GTF2I",9,7101.51,0
"5933","RBL1",9,6554.84,0
"5928","RBBP4",9,6307.68,0
"2034","EPAS1",9,5953.39,0
"55183","RIF1",9,5661.89,0
"7704","ZBTB16",9,5626.9,0
"10262","SF3B4",9,5125.98,0
"5764","PTN",9,5125.13,0
"6776","STAT5A",9,5015.23,0
"4171","MCM2",9,4889.47,0
"8338","HIST2H2AC",9,4888.88,0
"6654","SOS1",9,4861.47,0
"4683","NBN",9,4753.1,0
"10399","GNB2L1",9,4704.2,0
"29078","NDUFAF4",9,4688.55,0.42165
"2810","SFN",9,4663.05,0
"595","CCND1",9,4595.75,0
"5434","POLR2E",9,4521.74,0
"4361","MRE11A",9,4499.86,0
"1789","DNMT3B",9,4427.78,0
"6187","RPS2",9,3912.89,0
"8202","NCOA3",9,3716.96,0
"8237","USP11",9,3646.69,0
"2975","GTF3C1",9,3640.77,0
"6418","SET",9,3540.86,0
"9094","UNC119",9,3499.34,0
"329","BIRC2",9,3372.15,0
"9869","SETDB1",9,3273.27,0
"5966","REL",9,3239.57,0
"10419","PRMT5",9,3188.21,0
"7391","USF1",9,3119.44,0
"23193","GANAB",9,3064.18,0
"891","CCNB1",9,2939.28,0
"56916","SMARCAD1",9,2895.25,0
"23102","TBC1D2B",9,2856.85,0.4724
"653604","HIST2H3A",9,2737.62,0
"27185","DISC1",9,2677.84,0
"8945","BTRC",9,2662.68,0
"54455","FBXO42",9,2632.91,0.44895
"8467","SMARCA5",9,2607.9,0
"2959","GTF2B",9,2587.61,0
"26509","MYOF",9,2562.9,0.79131
"9474","ATG5",9,2505.43,0
"51377","UCHL5",9,2443.46,0
"8850","KAT2B",9,2437.03,0
"826","CAPNS1",9,2419.27,0
"10273","STUB1",9,2245.7,0
"5971","RELB",9,2069.67,0
"65979","PHACTR4",9,2033.1,0.43251
"7337","UBE3A",9,1892.77,0
"5151","PDE8A",9,1712.89,0.39607
"51343","FZR1",9,1710.35,0
"6632","SNRPD1",9,1584.03,0
"6143","RPL19",9,1257.58,0
"6430","SRSF5",9,1236.36,0
"6207","RPS13",9,1221.56,0
"8266","UBL4A",9,960.69,0
"9584","RBM39",9,959.69,0
"79885","HDAC11",9,586.85,0
"4116","MAGOH",9,570.5,0
"26576","SRPK3",9,329.39,0
"3437","IFIT3",9,314.73,0
"81037","CLPTM1L",8,18590.78,0.89894
"55041","PLEKHB2",8,18108.73,0.74831
"6675","UAP1",8,17963.45,0.64305
"79912","PYROXD1",8,16477.74,0.43193
"10276","NET1",8,16414.08,0.44874
"4907","NT5E",8,16390.81,0.68855
"1746","DLX2",8,15668.64,0.59989
"3624","INHBA",8,14595.2,0.41994
"3087","HHEX",8,11381.25,0.49648
"1663","DDX11",8,10221.36,0.73171
"7555","CNBP",8,10217.15,0
"374354","NHLRC2",8,9667.81,0.5664
"1027","CDKN1B",8,9266.24,0
"84708","LNX1",8,9076.9,0
"3020","H3F3A",8,8931.58,0
"55858","TMEM165",8,8697.07,0.49283
"7153","TOP2A",8,8123.28,0
"6741","SSB",8,8099.75,0
"10169","SERF2",8,7702.05,0.90483
"339448","C1orf174",8,7070.08,0.73058
"581","BAX",8,7060.09,0
"5634","PRPS2",8,7043.52,0.71759
"1785","DNM2",8,6908.05,0
"6829","SUPT5H",8,6869.3,0
"5460","POU5F1",8,6757.84,0
"5688","PSMA7",8,6347.61,0
"6189","RPS3A",8,6074.5,0
"3297","HSF1",8,5773.51,0
"5705","PSMC5",8,5586.93,0
"4090","SMAD5",8,5399.96,0
"1786","DNMT1",8,5365.78,0
"3265","HRAS",8,5252.35,0
"5062","PAK2",8,5220.27,0
"7536","SF1",8,5107.69,0
"773","CACNA1A",8,5053.24,0
"4602","MYB",8,4936.52,0
"23301","EHBP1",8,4676.96,0.70371
"7322","UBE2D2",8,4667.43,0
"1019","CDK4",8,4630.72,0
"4174","MCM5",8,4496.4,0
"5886","RAD23A",8,4440.83,0
"9741","LAPTM4A",8,4370.95,0.61848
"4297","MLL",8,4351.59,0
"10575","CCT4",8,4280.31,0
"861","RUNX1",8,4255.24,0
"7862","BRPF1",8,4246.69,0.39389
"10985","GCN1L1",8,3981.81,0
"3837","KPNB1",8,3950.16,0
"58","ACTA1",8,3918.97,0
"11337","GABARAP",8,3789.15,0
"10209","EIF1",8,3678.96,0.77045
"4173","MCM4",8,3624.18,0
"1104","RCC1",8,3619.04,0
"10395","DLC1",8,3564.95,0.52279
"8826","IQGAP1",8,3412.58,0
"373156","GSTK1",8,3319.65,0
"908","CCT6A",8,3296.05,0
"3939","LDHA",8,3249.81,0
"3315","HSPB1",8,3223.37,0
"1173","AP2M1",8,3072.28,0
"8648","NCOA1",8,2970.02,0
"1454","CSNK1E",8,2856.17,0
"2065","ERBB3",8,2812.53,0
"6455","SH3GL1",8,2770.06,0
"1778","DYNC1H1",8,2753.64,0
"1822","ATN1",8,2752.71,0
"1464","CSPG4",8,2740.67,0.61227
"6453","ITSN1",8,2734.17,0
"467","ATF3",8,2685.89,0
"9612","NCOR2",8,2506.04,0
"1936","EEF1D",8,2453.03,0
"90957","DHX57",8,2402.71,0.43654
"7277","TUBA4A",8,2369.96,0
"596","BCL2",8,2299.21,0
"3659","IRF1",8,2283.63,0
"7184","HSP90B1",8,2230.19,0
"8428","STK24",8,2193.16,0
"23141","ANKLE2",8,2192.24,0.43353
"2100","ESR2",8,2175.25,0
"3376","IARS",8,2085.41,0
"6194","RPS6",8,2082.39,0
"2521","FUS",8,1961.16,0
"3460","IFNGR2",8,1955.02,0.76784
"8767","RIPK2",8,1906.37,0
"10039","PARP3",8,1694.63,0.43188
"23710","GABARAPL1",8,1651.85,0
"90102","PHLDB2",8,1575.67,0.59628
"6129","RPL7",8,1508.23,0
"4665","NAB2",8,1458.72,0.4502
"310","ANXA7",8,1412.52,0
"6191","RPS4X",8,1342.7,0
"57332","CBX8",8,1311.29,0
"7448","VTN",8,1290.06,0
"6117","RPA1",8,1287.47,0
"6124","RPL4",8,1276.06,0
"3301","DNAJA1",8,1208.4,0
"1106","CHD2",8,997.01,0.48595
"79016","DDA1",8,891.08,0
"10019","SH2B3",8,866.26,0.62129
"6125","RPL5",8,834.51,0
"5550","PREP",8,642.25,0.53921
"55729","ATF7IP",8,514.28,0
"23385","NCSTN",8,464.11,0
"2091","FBL",8,427.88,0
"6641","SNTB1",7,19990.71,0.43985
"57333","RCN3",7,17615.08,0.62016
"55133","SRBD1",7,16146.93,0.42527
"675","BRCA2",7,14096.25,0
"3759","KCNJ2",7,13652.88,0.44089
"55737","VPS35",7,12177.35,0
"7538","ZFP36",7,12008.1,0
"9507","ADAMTS4",7,11224.03,0.60659
"6709","SPTAN1",7,9345.81,0
"11052","CPSF6",7,8976.09,0
"8570","KHSRP",7,8763.25,0
"64283","ARHGEF28",7,8745.56,0.40927
"5204","PFDN5",7,8699.55,0
"11091","WDR5",7,8649.52,0
"51067","YARS2",7,8584.62,0.51635
"3098","HK1",7,8390.75,0
"92482","BBIP1",7,8103.96,0.40241
"8649","LAMTOR3",7,7969.34,0
"571","BACH1",7,7689.19,0
"29979","UBQLN1",7,7548.96,0
"6599","SMARCC1",7,7445.63,0
"221184","CPNE2",7,7326.18,0.40243
"9168","TMSB10",7,7275.01,1.3039
"51522","TMEM14C",7,6922.36,0.76227
"2287","FKBP3",7,6606.09,0
"25977","NECAP1",7,6323.74,0.54092
"4700","NDUFA6",7,6112.44,0.53976
"2273","FHL1",7,6042.76,0
"56647","BCCIP",7,5898.8,0
"1654","DDX3X",7,5864.72,0
"9392","TGFBRAP1",7,5752.55,0.57239
"5710","PSMD4",7,5293.65,0
"6598","SMARCB1",7,5192.19,0
"2634","GBP2",7,4971.1,0
"51588","PIAS4",7,4959.51,0
"84632","AFAP1L2",7,4943.61,0.6714
"2956","MSH6",7,4872.31,0
"7408","VASP",7,4846.33,0
"6602","SMARCD1",7,4826.26,0
"5105","PCK1",7,4793.33,0
"11198","SUPT16H",7,4779.43,0
"6229","RPS24",7,4357.74,0
"10413","YAP1",7,4334.77,0
"9052","GPRC5A",7,4055.31,0.98356
"4831","NME2",7,4032.95,0
"6950","TCP1",7,3918.9,0
"821","CANX",7,3837.92,0
"330","BIRC3",7,3827.45,0
"7324","UBE2E1",7,3817.92,0
"3856","KRT8",7,3775.62,0
"11331","PHB2",7,3772.69,0
"5887","RAD23B",7,3749.62,0
"5682","PSMA1",7,3726.01,0
"92609","TIMM50",7,3716.82,0
"4000","LMNA",7,3651.91,0
"7454","WAS",7,3632.75,0
"6720","SREBF1",7,3553.38,0
"1147","CHUK",7,3535.36,0
"9318","COPS2",7,3474.83,0
"3646","EIF3E",7,3376.5,0
"1452","CSNK1A1",7,3317.68,0
"3558","IL2",7,3291.3,0
"6760","SS18",7,3278.54,0
"55795","PCID2",7,3262.68,0.51489
"3636","INPPL1",7,3251.73,0
"6871","TADA2A",7,3132.31,0
"5432","POLR2C",7,3129.18,0
"10239","AP3S2",7,3109.54,0.5714
"10594","PRPF8",7,3065.76,0
"7283","TUBG1",7,3054.15,0
"6188","RPS3",7,3049.25,0
"890","CCNA2",7,3030.37,0
"2058","EPRS",7,2964.9,0
"56937","PMEPA1",7,2961.93,1.1248
"7421","VDR",7,2951.13,0
"4172","MCM3",7,2934.96,0
"79876","UBA5",7,2907.94,0
"9958","USP15",7,2906.22,0
"7158","TP53BP1",7,2828.05,0
"51512","GTSE1",7,2820.15,0.56352
"7919","DDX39B",7,2809.14,0
"57805","KIAA1967",7,2609.33,0
"6224","RPS20",7,2598.6,0
"5036","PA2G4",7,2581.04,0
"226","ALDOA",7,2553.58,0
"328","APEX1",7,2515.98,0
"7273","TTN",7,2504.58,0
"9112","MTA1",7,2483.02,0
"10383","TUBB4B",7,2479.27,0
"83737","ITCH",7,2415.21,0
"1650","DDOST",7,2396.61,0
"27316","RBMX",7,2389.84,0
"7020","TFAP2A",7,2322.8,0
"4800","NFYA",7,2319.17,0
"1052","CEBPD",7,2255.7,0
"3716","JAK1",7,2215.94,0
"79707","NOL9",7,2171.88,0.59769
"6688","SPI1",7,2169.31,0
"3635","INPP5D",7,2150.25,0
"4155","MBP",7,2132.86,0
"53615","MBD3",7,2131.36,0
"10768","AHCYL1",7,2114.24,0
"9987","HNRPDL",7,2112.3,0
"2059","EPS8",7,2104.07,0
"10421","CD2BP2",7,2080.56,0
"9349","RPL23",7,2001.22,0
"23020","SNRNP200",7,1979.88,0
"23327","NEDD4L",7,1955.83,0
"6193","RPS5",7,1933.96,0
"6184","RPN1",7,1925.77,0
"6390","SDHB",7,1915.23,0
"9601","PDIA4",7,1873.51,0
"7046","TGFBR1",7,1865.48,0
"10949","HNRNPA0",7,1860.49,0
"6886","TAL1",7,1851.87,0
"9343","EFTUD2",7,1845.23,0
"9167","COX7A2L",7,1815.33,0.86598
"55252","ASXL2",7,1795.97,0.3987
"6574","SLC20A1",7,1780.33,1.0618
"989","SEPT7",7,1768.88,0
"27335","EIF3K",7,1721.6,0
"5663","PSEN1",7,1719.3,0
"6142","RPL18A",7,1716.03,0
"3305","HSPA1L",7,1649.81,0
"55968","NSFL1C",7,1582.91,0
"1487","CTBP1",7,1551.17,0
"22938","SNW1",7,1522.01,0
"5982","RFC2",7,1500.24,0
"1603","DAD1",7,1455.28,0.85473
"50809","HP1BP3",7,1449.06,0
"5976","UPF1",7,1445.28,0
"6202","RPS8",7,1402.55,0
"51144","HSD17B12",7,1399.8,0.43116
"3643","INSR",7,1389.59,0
"8061","FOSL1",7,1381.73,0
"396","ARHGDIA",7,1375.03,0
"9533","POLR1C",7,1367.37,0
"6201","RPS7",7,1358.82,0
"10054","UBA2",7,1332.28,0
"23649","POLA2",7,1325.52,0
"2734","GLG1",7,1312.82,0.54216
"5034","P4HB",7,1298.15,0
"79871","RPAP2",7,1275.78,0
"6195","RPS6KA1",7,1232.92,0
"213","ALB",7,1153.39,0
"57379","AICDA",7,1131.33,0
"84557","MAP1LC3A",7,1111.75,0
"3791","KDR",7,1042.17,0
"10813","UTP14A",7,1026.1,0
"7133","TNFRSF1B",7,998.41,0
"79001","VKORC1",7,896.34,0
"8793","TNFRSF10D",7,821.03,0
"26146","TRAF3IP1",7,760.23,0
"4311","MME",7,701.25,0
"9778","KIAA0232",7,659.5,0.55283
"23657","SLC7A11",7,629.46,0.81836
"55290","BRF2",7,625.64,0
"5930","RBBP6",7,621.57,0
"6135","RPL11",7,605.46,0
"6500","SKP1",7,584.46,0
"2688","GH1",7,581.55,0
"6147","RPL23A",7,553.79,0
"6128","RPL6",7,508.74,0
"3433","IFIT2",7,346.2,0
"55646","LYAR",7,197.77,0
"23276","KLHL18",7,145.21,0.40262
"26470","SEZ6L2",6,21274.01,0.38952
"91","ACVR1B",6,16363.42,0
"4133","MAP2",6,14923.19,0
"9353","SLIT2",6,14277.72,0.40786
"25900","IFFO1",6,10981.28,0.39426
"51594","NBAS",6,10705.86,0.47014
"56658","TRIM39",6,10298.28,0
"10915","TCERG1",6,9709.64,0
"7295","TXN",6,9496.23,0
"22928","SEPHS2",6,9468.84,0.45957
"200734","SPRED2",6,9405.73,0.40668
"5888","RAD51",6,8999.21,0
"51564","HDAC7",6,8719.69,0
"6314","ATXN7",6,7992.59,0
"10542","LAMTOR5",6,7960.75,0
"10951","CBX1",6,7859.77,0
"3783","KCNN4",6,7858.13,0.87728
"8833","GMPS",6,7812.31,0
"10197","PSME3",6,7248.56,0
"81706","PPP1R14C",6,7194.35,0.4978
"9792","SERTAD2",6,7163.93,0.4467
"84224","NBPF3",6,7074.64,0.39171
"1890","TYMP",6,7068.65,0.47083
"54820","NDE1",6,6961.25,0.5307
"57142","RTN4",6,6810.69,0
"8651","SOCS1",6,6475.51,0
"9898","UBAP2L",6,6459.6,0
"3868","KRT16",6,6382.23,0
"840","CASP7",6,6356.84,0
"10036","CHAF1A",6,6014.7,0
"5296","PIK3R2",6,5623.68,0
"23118","TAB2",6,5623.2,0
"6640","SNTA1",6,5592.11,0
"101060291","PDE4DIP",6,5213.7,0
"4673","NAP1L1",6,4913.4,0
"5141","PDE4A",6,4823.62,0.40022
"3937","LCP2",6,4687.51,0
"3113","HLA-DPA1",6,4363.18,1.2058
"9319","TRIP13",6,4319.36,0
"47","ACLY",6,4120,0
"6737","TRIM21",6,4025.55,0
"5763","PTMS",6,3676.95,0
"22853","LMTK2",6,3659.26,0.43517
"10040","TOM1L1",6,3565.93,0
"10146","G3BP1",6,3484.52,0
"51433","ANAPC5",6,3447.79,0
"3921","RPSA",6,3385.62,0
"7048","TGFBR2",6,3270.47,0
"10111","RAD50",6,3265.53,0
"8976","WASL",6,3250.31,0
"6217","RPS16",6,3235.74,0
"5708","PSMD2",6,3209.14,0
"57510","XPO5",6,3127.19,0
"71","ACTG1",6,3105.55,0
"10801","SEPT9",6,3076.97,0
"7286","TUFT1",6,3056.59,0.50225
"3576","IL8",6,3026.96,0
"5092","PCBD1",6,2937.16,0
"4067","LYN",6,2877.03,0
"5905","RANGAP1",6,2863.91,0
"4102","MAGEA3",6,2849.63,0.97677
"7128","TNFAIP3",6,2775.59,0
"8737","RIPK1",6,2748.24,0
"1612","DAPK1",6,2722.56,0
"64219","PJA1",6,2710.02,0
"862","RUNX1T1",6,2692.77,0
"51434","ANAPC7",6,2660.51,0
"22919","MAPRE1",6,2653.46,0
"146691","TOM1L2",6,2643.76,0
"6427","SRSF2",6,2616.3,0
"3728","JUP",6,2575.86,0
"8726","EED",6,2569.31,0
"4149","MAX",6,2501.15,0
"11171","STRAP",6,2482.62,0
"51100","SH3GLB1",6,2478.12,0
"4215","MAP3K3",6,2414.34,0
"10616","RBCK1",6,2406.85,0
"11140","CDC37",6,2383.25,0
"8553","BHLHE40",6,2368.63,0
"6897","TARS",6,2340.06,0
"2247","FGF2",6,2314.44,0
"324","APC",6,2298.86,0
"10474","TADA3",6,2195.83,0
"3276","PRMT1",6,2153.23,0
"22933","SIRT2",6,2123.34,0
"10226","PLIN3",6,2118.46,0
"191","AHCY",6,2113.69,0
"6160","RPL31",6,2111.87,0
"6612","SUMO3",6,2021.92,0
"4204","MECP2",6,2003.13,0
"23170","TTLL12",6,1997.1,0
"27044","SND1",6,1991.7,0
"2185","PTK2B",6,1966.98,0
"25898","RCHY1",6,1944.74,0
"3621","ING1",6,1934.53,0
"3782","KCNN3",6,1928.53,0.52129
"4071","TM4SF1",6,1921.52,0.87974
"3717","JAK2",6,1912.67,0
"23468","CBX5",6,1868.57,0
"4836","NMT1",6,1865.82,0
"5519","PPP2R1B",6,1855.27,0
"54940","OCIAD1",6,1854.46,0.54886
"860","RUNX2",6,1819.86,0
"57473","ZNF512B",6,1806.77,0
"10933","MORF4L1",6,1782.9,0
"9564","BCAR1",6,1778.09,0
"10574","CCT7",6,1768.54,0
"150472","CBWD2",6,1754.69,0.53305
"996","CDC27",6,1718.74,0
"55666","NPLOC4",6,1717.49,0
"5516","PPP2CB",6,1680.36,0
"752","FMNL1",6,1634.84,0
"8900","CCNA1",6,1632.75,0
"6118","RPA2",6,1602.43,0
"3945","LDHB",6,1539.18,0
"7317","UBA1",6,1500.78,0
"8805","TRIM24",6,1489.89,0
"51170","HSD17B11",6,1458.81,0.48231
"55644","OSGEP",6,1430.03,0
"1022","CDK7",6,1406.49,0
"54888","NSUN2",6,1393.71,0
"11244","ZHX1",6,1373.73,0
"55623","THUMPD1",6,1341.27,0.43617
"10016","PDCD6",6,1338.53,0
"7284","TUFM",6,1306.12,0
"1072","CFL1",6,1300.81,0
"613","BCR",6,1298.92,0
"958","CD40",6,1298.28,0
"8717","TRADD",6,1272.29,0
"6625","SNRNP70",6,1255.59,0
"10482","NXF1",6,1254.94,0
"1445","CSK",6,1245.4,0
"3006","HIST1H1C",6,1245.01,0
"79657","RPAP3",6,1233.82,0
"51176","LEF1",6,1228.6,0
"5704","PSMC4",6,1226.8,0
"6208","RPS14",6,1225.6,0
"813","CALU",6,1196.79,0
"8665","EIF3F",6,1182.8,0
"9971","NR1H4",6,1164.86,0
"6605","SMARCE1",6,1145.49,0
"2618","GART",6,1143,0
"51138","COPS4",6,1130.44,0
"5685","PSMA4",6,1128.49,0
"23435","TARDBP",6,1128.02,0
"4216","MAP3K4",6,1114.01,0
"274","BIN1",6,1099.29,0
"11218","DDX20",6,1090.95,0
"1478","CSTF2",6,1089.57,0
"11335","CBX3",6,1088.05,0
"8328","GFI1B",6,1085.31,0
"7280","TUBB2A",6,1080.66,0
"6223","RPS19",6,1065.64,0
"6477","SIAH1",6,1057.47,0
"23760","PITPNB",6,1043.52,0.63059
"3055","HCK",6,1034.16,0
"10189","ALYREF",6,1031.7,0
"51691","NAA38",6,1021.72,0
"2271","FH",6,1006.52,0
"9846","GAB2",6,940.85,0
"836","CASP3",6,924.41,0
"10766","TOB2",6,918.69,0.43466
"9101","USP8",6,896.56,0
"8892","EIF2B2",6,885.57,0
"7328","UBE2H",6,850.97,0
"57794","SUGP1",6,829.35,0
"55090","MED9",6,812.11,0
"6880","TAF9",6,808.16,0
"6210","RPS15A",6,808.15,0
"311","ANXA11",6,784.44,0
"3727","JUND",6,780.05,0
"573","BAG1",6,750.12,0
"3115","HLA-DPB1",6,742.43,1.1007
"54732","TMED9",6,723.26,0
"84164","ASCC2",6,713.94,0
"5352","PLOD2",6,707.91,0
"9972","NUP153",6,707.41,0
"23097","CDK19",6,706.95,0
"86","ACTL6A",6,706.19,0
"8764","TNFRSF14",6,705.19,0
"8533","COPS3",6,688.88,0
"283820","NOMO2",6,683.32,0.44237
"6280","S100A9",6,659.76,0
"11193","WBP4",6,659.26,0
"5595","MAPK3",6,636.41,0
"6651","SON",6,630.36,0
"7535","ZAP70",6,626.73,0
"3109","HLA-DMB",6,603.64,0.75313
"6636","SNRPF",6,601.23,0
"5567","PRKACB",6,571.51,0
"123169","LEO1",6,560.39,0
"988","CDC5L",6,552.36,0
"4843","NOS2",6,544.84,0
"51663","ZFR",6,544.39,0
"3200","HOXA3",6,510.85,0.77772
"9183","ZW10",6,508.46,0
"27430","MAT2B",6,499,0
"64978","MRPL38",6,481.21,0
"2963","GTF2F2",6,480.83,0
"23612","PHLDA3",6,467.57,0
"6152","RPL24",6,455.71,0
"998","CDC42",6,405.82,0
"51015","ISOC1",6,389.58,0
"51122","COMMD2",6,347.25,0.42883
"1302","COL11A2",6,338.99,0.47606
"6696","SPP1",6,289.13,0
"11156","PTP4A3",6,257.25,0
"8480","RAE1",6,251.83,0
"11212","PROSC",6,203.26,0
"23212","RRS1",6,160.64,0
"6638","SNRPN",6,146.6,0
"3434","IFIT1",6,143.92,0
"140890","SREK1",6,135.8,0
"5984","RFC4",6,108.93,0
"9369","NRXN3",5,19910.14,0.51755
"91137","SLC25A46",5,19736.08,-0.54341
"2736","GLI2",5,16098.92,0
"22985","ACIN1",5,13295.9,0
"8161","COIL",5,10764.3,0
"6624","FSCN1",5,9462.92,0
"30845","EHD3",5,8665.66,0.50159
"79947","DHDDS",5,8227.71,0.59265
"51388","NIP7",5,8139.88,0.62062
"23208","SYT11",5,7710.5,0.58455
"23705","CADM1",5,7709.56,1.1391
"246243","RNASEH1",5,7672.02,0.69043
"253461","ZBTB38",5,7592.2,0.60428
"602","BCL3",5,7475.73,0
"8851","CDK5R1",5,7442.54,0
"81889","FAHD1",5,7390.34,0.39161
"1573","CYP2J2",5,6722.25,0.3993
"50511","SYCP3",5,6712.91,0.3941
"55119","PRPF38B",5,6711.69,0.44732
"1277","COL1A1",5,6528.53,0
"582","BBS1",5,6027.11,0
"790","CAD",5,5668.43,0
"4722","NDUFS3",5,5123.61,0
"5777","PTPN6",5,4975.46,0
"4678","NASP",5,4853.3,0
"1759","DNM1",5,4772.9,0
"7138","TNNT1",5,4704.83,0
"6259","RYK",5,4649.86,0
"5566","PRKACA",5,4581.15,0
"10188","TNK2",5,4553.87,0
"6790","AURKA",5,4455.87,0
"3480","IGF1R",5,4440.73,0
"326","AIRE",5,4411.8,0
"23607","CD2AP",5,4365.83,0
"5607","MAP2K5",5,4342.48,0
"5241","PGR",5,4212.22,0
"57787","MARK4",5,4122.55,0
"4772","NFATC1",5,3999.83,0
"94081","SFXN1",5,3820.1,0
"55210","ATAD3A",5,3742.44,0
"2289","FKBP5",5,3658.7,0
"8554","PIAS1",5,3466.24,0
"84896","ATAD1",5,3456.67,0.75032
"8683","SRSF9",5,3454.39,0
"23229","ARHGEF9",5,3445.83,0.46391
"10869","USP19",5,3421.78,0
"914","CD2",5,3395.46,0
"659","BMPR2",5,3317.95,0
"9794","MAML1",5,3317.58,0
"5080","PAX6",5,3275.36,0
"10006","ABI1",5,3232.53,0
"3012","HIST1H2AB",5,3161.36,0
"5340","PLG",5,3139.83,0
"29110","TBK1",5,3051.52,0
"6185","RPN2",5,3034.76,0
"6399","TRAPPC2",5,2949.79,0
"11235","PDCD10",5,2941.69,0
"4926","NUMA1",5,2885.87,0
"9618","TRAF4",5,2859.53,0
"6134","RPL10",5,2807,0
"3198","HOXA1",5,2769.68,0
"5563","PRKAA2",5,2750.39,0
"80306","MED28",5,2703.08,0
"10539","GLRX3",5,2647.3,0
"1191","CLU",5,2646.28,0
"84991","RBM17",5,2626.64,0
"26994","RNF11",5,2613.68,0
"54520","CCDC93",5,2583.33,0.48148
"6446","SGK1",5,2553.23,0
"5687","PSMA6",5,2543.04,0
"2950","GSTP1",5,2435.53,0
"8243","SMC1A",5,2380.75,0
"6197","RPS6KA3",5,2374.12,0
"5496","PPM1G",5,2374.01,0
"55611","OTUB1",5,2368.94,0
"9555","H2AFY",5,2331.38,0
"27101","CACYBP",5,2310.86,0
"9632","SEC24C",5,2251.89,0
"25885","POLR1A",5,2234.33,0
"31","ACACA",5,2231.15,0
"23493","HEY2",5,2221.77,0
"9588","PRDX6",5,2220.29,0
"9603","NFE2L3",5,2207.15,0.51089
"292","SLC25A5",5,2201.3,0
"5214","PFKP",5,2196.27,0
"3054","HCFC1",5,2156.08,0
"7525","YES1",5,2144.4,0
"1859","DYRK1A",5,2136.17,0
"10694","CCT8",5,2084.17,0
"1639","DCTN1",5,2077.15,0
"1643","DDB2",5,2073.02,0
"8668","EIF3I",5,2063,0
"5238","PGM3",5,2060.74,0.44799
"6045","RNF2",5,2051.34,0
"8837","CFLAR",5,2011.22,0
"91746","YTHDC1",5,1997.21,0
"3839","KPNA3",5,1993.39,0
"9967","THRAP3",5,1981.22,0
"5052","PRDX1",5,1929.88,0
"7430","EZR",5,1911.14,0
"10726","NUDC",5,1894.97,0
"25920","COBRA1",5,1888.04,0
"2771","GNAI2",5,1879.12,0
"4998","ORC1",5,1862.09,0
"4628","MYH10",5,1840.54,0
"23476","BRD4",5,1821.73,0
"23091","ZC3H13",5,1816.22,0
"7203","CCT3",5,1814.85,0
