"Id","Label","Degree","Betweenness","Expression"
"4478","MSN",20,4321.07,0
"5610","EIF2AK2",20,4100.29,0
"8717","TRADD",20,3973.53,0
"9045","RPL14",20,3811.48,0
"24148","PRPF6",20,3115.6,0
"6902","TBCA",20,2575.23,-531.089365440115
"6141","RPL18",20,2402.62,0
"4311","MME",20,2379.37,0
"8882","ZNF259",20,2284.53,0
"4076","CAPRIN1",20,2268.19,-46.3974715367965
"6636","SNRPF",20,1995.92,0
"8338","HIST2H2AC",20,1937.4,0
"10484","SEC23A",20,1328.86,0
"29888","STRN4",20,1249.28,0
"27243","CHMP2A",19,38324.71,-74.3841926671477
"9637","FEZ2",19,34249.82,29.6421352190957
"23530","NNT",19,31348.87,-32.9077287248677
"1861","TOR1A",19,28640.74,-34.344173492304
"84708","LNX1",19,19439.64,0
"7042","TGFB2",19,19415.8,-23.8376266106301
"3383","ICAM1",19,19087.92,-20.3558733188793
"51010","EXOSC3",19,17723.94,-30.3978505569986
"57161","PELI2",19,17189.89,-9.19903233261183
"9689","BZW1",19,15778.11,160.429100859307
"3275","PRMT2",19,12478.14,-40.5320022097162
"7124","TNF",19,11636.21,0
"6137","RPL13",19,11312.52,0
"355","FAS",19,10839.55,0
"2309","FOXO3",19,10813.45,0
"4092","SMAD7",19,9649.18,0
"26009","ZZZ3",19,9624.92,19.6368988588264
"5933","RBL1",19,9492.37,0
"90","ACVR1",19,9460.98,8.72901153391054
"694","BTG1",19,8915.12,10.3533293268356
"2149","F2R",19,8637.58,-47.348524461039
"3276","PRMT1",19,8443.91,0
"5905","RANGAP1",19,8127.89,0
"10919","EHMT2",19,7915.15,0
"51762","RAB8B",19,7845.82,29.6933090064935
"5771","PTPN2",19,7658.37,-27.4554823761424
"7249","TSC2",19,7626.51,0
"55869","HDAC8",19,7222.96,0
"22938","SNW1",19,7210.43,0
"4067","LYN",19,7016.55,0
"10569","SLU7",19,6825.54,-62.8811288835979
"79026","AHNAK",19,6811.67,-4.21689563208273
"7184","HSP90B1",19,6801.35,0
"4137","MAPT",19,6414.2,0
"2","A2M",19,6049.9,0
"6045","RNF2",19,6005.44,0
"5903","RANBP2",19,5755.36,0
"9126","SMC3",19,5747.04,0
"10133","OPTN",19,5682.4,0
"5966","REL",19,5517.3,0
"8202","NCOA3",19,5339.72,0
"4602","MYB",19,5191.42,0
"10613","ERLIN1",19,5046.72,14.8515694548581
"10211","FLOT1",19,4689.59,0
"23468","CBX5",19,4639.7,0
"10454","TAB1",19,4530.66,0
"1487","CTBP1",19,4422.15,0
"5296","PIK3R2",19,4292.41,0
"2648","KAT2A",19,4171.75,0
"7161","TP73",19,4156.72,0
"4793","NFKBIB",19,4111.24,0
"26973","CHORDC1",19,4014.03,-46.884199485089
"5781","PTPN11",19,4002.77,0
"1891","ECH1",19,3980.73,-62.1213691630592
"506","ATP5B",19,3941.61,0
"6477","SIAH1",19,3866.93,0
"4436","MSH2",19,3848.04,0
"10146","G3BP1",19,3638.1,0
"11200","CHEK2",19,3243.07,0
"11034","DSTN",19,3240.13,0
"65057","ACD",19,3209.4,0
"9987","HNRPDL",19,2963.53,0
"6204","RPS10",19,2920.41,0
"5036","PA2G4",19,2745.44,0
"6205","RPS11",19,2441.01,0
"1373","CPS1",19,2340.16,5.11838713949014
"6195","RPS6KA1",19,2339.25,0
"3376","IARS",19,2091.96,0
"220988","HNRNPA3",19,1920.36,0
"79876","UBA5",19,1874.39,0
"23097","CDK19",19,1680,0
"25895","METTL21B",19,781.77,0
"5447","POR",18,58408.6,-26.2491815141895
"1462","VCAN",18,46394.64,-19.8902114424706
"5425","POLD2",18,46348.04,-120.796412498317
"2042","EPHA3",18,41976.36,-6.50766407696008
"1613","DAPK3",18,26468.55,-1.0320169037999
"1514","CTSL1",18,26123.63,-209.41406449014
"22936","ELL2",18,24283.42,6.74415082443482
"5213","PFKM",18,23639.68,11.3151931856662
"900","CCNG1",18,22528.7,-57.0852531986532
"9482","STX8",18,20756.5,-99.8882184728235
"51763","INPP5K",18,17332.63,-31.600919977874
"8650","NUMB",18,16288.62,14.0246002638288
"9101","USP8",18,16272.7,0
"2339","FNTA",18,15591.46,-23.7670629117364
"81873","ARPC5L",18,14602.92,-12.448195041366
"4682","NUBP1",18,14054.15,-15.8000732919673
"54543","TOMM7",18,13318.53,77.3502860750361
"998","CDC42",18,13295.3,0
"6662","SOX9",18,12660.88,20.1888833287638
"9789","SPCS2",18,12432.71,-32.1706917316017
"1164","CKS2",18,10879.15,-323.160512900433
"83734","ATG10",18,10756.37,-27.6629182133237
"51202","DDX47",18,10311,66.1714085608465
"5476","CTSA",18,9545.7,-82.9603353198653
"6731","SRP72",18,9259.71,67.6132188797499
"1728","NQO1",18,8647.41,557.561227952862
"3717","JAK2",18,8299.33,0
"3123","HLA-DRB1",18,8197.79,18.9183699277597
"10015","PDCD6IP",18,7658.11,0
"54949","SDHAF2",18,7198.38,-21.3985537928135
"54539","NDUFB11",18,7119.62,-51.7623836700337
"5423","POLB",18,7065.17,-40.9026798556999
"3716","JAK1",18,6946.39,0
"60496","AASDHPPT",18,6732.15,-31.1357759187109
"9513","FXR2",18,6501.9,0
"1454","CSNK1E",18,6432.36,0
"389","RHOC",18,6389.88,265.266935725349
"8803","SUCLA2",18,6351.95,-38.4312826358826
"11176","BAZ2A",18,6065.74,32.478940394062
"55737","VPS35",18,5961.85,0
"3189","HNRNPH3",18,5621.7,0
"10067","SCAMP3",18,5605.85,-61.0966886868687
"10915","TCERG1",18,5594.17,0
"6612","SUMO3",18,5541.2,0
"9967","THRAP3",18,5248.05,0
"2010","EMD",18,5162.44,0
"7128","TNFAIP3",18,5147.67,0
"221937","FOXK1",18,5067.33,-3.96172645021274
"595","CCND1",18,4986.36,0
"7311","UBA52",18,4968.67,0
"6651","SON",18,4817.96,0
"8626","TP63",18,4783.26,0
"836","CASP3",18,4471.56,0
"7248","TSC1",18,4469.71,0
"6132","RPL8",18,4448.66,0
"191","AHCY",18,4426.48,0
"9532","BAG2",18,4002.83,0
"3074","HEXB",18,3943.01,-102.868452779221
"55699","IARS2",18,3647,-18.0063343145743
"10362","HMG20B",18,3609.8,-124.537820347763
"8518","IKBKAP",18,3473.02,0
"5832","ALDH18A1",18,3471.35,9.25729571524771
"9958","USP15",18,3395.31,0
"7324","UBE2E1",18,3248.08,0
"27185","DISC1",18,3139.47,0
"4615","MYD88",18,3126.92,0
"22919","MAPRE1",18,3082.5,0
"6222","RPS18",18,3077.43,0
"7391","USF1",18,2869.76,0
"8663","EIF3C",18,2799.94,0
"3006","HIST1H1C",18,2796.95,0
"6921","TCEB1",18,2769.62,0
"84447","SYVN1",18,2728.64,0
"10910","SUGT1",18,2588.29,0
"57599","WDR48",18,2421.88,0
"5716","PSMD10",18,2274.67,0
"55917","CTTNBP2NL",18,2152.74,38.0564656291246
"1981","EIF4G1",18,1776.89,0
"57379","AICDA",18,1700.34,0
"10096","ACTR3",18,1573.31,0
"26576","SRPK3",18,1156.54,0
"5195","PEX14",18,1102.36,0
"6227","RPS21",18,1037.78,0
"5711","PSMD5",18,590.45,0
"3710","ITPR3",17,38087.23,1.82077839802672
"9266","CYTH2",17,28519.75,-9.8030000565999
"2222","FDFT1",17,23926.36,-217.97310703367
"9883","POM121",17,21717.14,-1.96398627835508
"55651","NHP2",17,19245.51,-130.389596993747
"213","ALB",17,18051.19,0
"967","CD63",17,16853.2,-330.478161928812
"2736","GLI2",17,15819.37,2.89578532991823
"9377","COX5A",17,15312.56,-143.824111779702
"57542","KLHDC5",17,14147.31,6.13514042568542
"87178","PNPT1",17,13623.3,27.0150156777297
"3459","IFNGR1",17,12834.8,-31.1686765983646
"22985","ACIN1",17,11843.23,0
"51160","VPS28",17,10642.25,-68.7499241185666
"6449","SGTA",17,9660.7,0
"81858","SHARPIN",17,9311.08,-8.96380338961039
"1793","DOCK1",17,9052.25,10.2210609026696
"4653","MYOC",17,8856.32,0
"79171","RBM42",17,8511.65,-12.8397012429052
"4698","NDUFA5",17,8078.55,-36.9731503525734
"675","BRCA2",17,7840.76,0
"10540","DCTN2",17,7180.41,0
"10618","TGOLN2",17,6956.06,32.7822266917027
"5223","PGAM1",17,6852.68,-7.10993426791727
"22872","SEC31A",17,6729.65,142.088405183742
"3054","HCFC1",17,6337.49,0
"5058","PAK1",17,6100.8,0
"55052","MRPL20",17,5984.38,53.7636221909572
"991","CDC20",17,5879.3,0
"9612","NCOR2",17,5815.41,0
"5834","PYGB",17,5449.88,22.6352709259259
"8767","RIPK2",17,5225.99,0
"4711","NDUFB5",17,5221.51,-128.01861950457
"9891","NUAK1",17,5078.01,4.71020061423761
"7153","TOP2A",17,5052.88,0
"4654","MYOD1",17,4826.38,0
"57562","KIAA1377",17,4722.39,0
"4800","NFYA",17,4673.7,0
"2318","FLNC",17,4410.97,0
"2805","GOT1",17,4323.54,34.8615407162097
"598","BCL2L1",17,4148.3,0
"11052","CPSF6",17,4087.2,0
"23154","NCDN",17,4063.43,-3.51467961159211
"2717","GLA",17,4034.89,-42.2442447787398
"1445","CSK",17,3987.89,0
"2194","FASN",17,3976.35,0
"10128","LRPPRC",17,3891,0
"2287","FKBP3",17,3872.6,0
"6259","RYK",17,3821.49,0
"8737","RIPK1",17,3583.01,0
"8764","TNFRSF14",17,3543.96,0
"10425","ARIH2",17,3470.18,0
"573","BAG1",17,3409.66,0
"81605","URM1",17,3344.3,-7.26887862867428
"91408","BTF3L4",17,3296.6,16.8842622380952
"3848","KRT1",17,2950,0
"26273","FBXO3",17,2852.91,-30.5244506382876
"1399","CRKL",17,2788.61,0
"9500","MAGED1",17,2528.72,0
"6203","RPS9",17,2503.27,0
"11065","UBE2C",17,2464.11,0
"7187","TRAF3",17,2387.95,0
"6788","STK3",17,2311.69,0
"57332","CBX8",17,2135.61,0
"3020","H3F3A",17,2115.07,0
"5034","P4HB",17,2093.88,0
"7170","TPM3",17,2046.83,0
"6117","RPA1",17,1952.88,0
"6626","SNRPA",17,1919.59,0
"6175","RPLP0",17,1869.92,0
"9112","MTA1",17,1746.8,0
"7307","U2AF1",17,1438.62,0
"2963","GTF2F2",17,1305.88,0
"23392","KIAA0368",17,1222.81,0
"51699","VPS29",17,1121.07,0
"57794","SUGP1",17,790.09,0
"6801","STRN",17,595.17,0
"23612","PHLDA3",17,582.08,0
"143471","PSMA8",17,112.41,0
"22897","CEP164",16,46926.52,-15.2933036856662
"9404","LPXN",16,30227,38.3617701380471
"51399","TRAPPC4",16,26299.19,-77.4542776863877
"51421","AMOTL2",16,25043.76,8.71669881216931
"54331","GNG2",16,24571.87,37.7365443656973
"1282","COL4A1",16,22467.47,13.5951236905002
"6812","STXBP1",16,22237.65,-24.7159906488696
"9380","GRHPR",16,21889.92,-51.2555631462241
"27089","UQCRQ",16,21569.74,-353.429555074555
"6314","ATXN7",16,21027.52,0
"335","APOA1",16,14740.2,0
"90627","STARD13",16,14669.63,16.2009419800144
"133522","PPARGC1B",16,14634.64,-5.56466638751804
"4651","MYO10",16,14585.31,-45.9841224016354
"3932","LCK",16,14106.45,0
"10493","VAT1",16,13214.06,-48.9296243768639
"51631","LUC7L2",16,13032.58,0
"7048","TGFBR2",16,12031.08,0
"11258","DCTN3",16,11367.83,-38.3981104882155
"22870","PPP6R1",16,10386.3,-6.03520799062049
"3146","HMGB1",16,8142.96,0
"10725","NFAT5",16,8074.99,5.29597311923723
"93436","ARMC6",16,7911.05,-12.9076555759981
"10312","TCIRG1",16,7890.96,-13.8861302193362
"4713","NDUFB7",16,7130.28,-191.063140495431
"54927","CHCHD3",16,6908,-37.3117051996152
"1639","DCTN1",16,6819.96,0
"121536","AEBP2",16,6145.01,54.4790139417989
"861","RUNX1",16,6142.54,0
"1789","DNMT3B",16,5907.12,0
"30836","DNTTIP2",16,5882.99,34.9492860550745
"1650","DDOST",16,5590.76,0
"467","ATF3",16,5577.74,0
"23435","TARDBP",16,5562.69,0
"5601","MAPK9",16,5533.04,0
"5562","PRKAA1",16,5524.41,0
"5580","PRKCD",16,5511.57,0
"4287","ATXN3",16,5402.61,0
"2771","GNAI2",16,5316.39,0
"330","BIRC3",16,5083.62,0
"54891","INO80D",16,5074.19,10.4456903699466
"6184","RPN1",16,4963.57,0
"5465","PPARA",16,4724.93,0
"9817","KEAP1",16,4616.17,0
"545","ATR",16,4579.16,0
"8683","SRSF9",16,4565.72,0
"54948","MRPL16",16,4503.65,-58.4966102025012
"8312","AXIN1",16,4499.42,0
"51569","UFM1",16,4491.1,0
"10382","TUBB4A",16,4438.15,0
"23512","SUZ12",16,4121.81,0
"1052","CEBPD",16,3983.04,0
"5590","PRKCZ",16,3971.94,0
"7409","VAV1",16,3798.96,0
"9584","RBM39",16,3792.76,0
"8570","KHSRP",16,3771.91,0
"56681","SAR1A",16,3697.12,-91.5467182828282
"64759","TNS3",16,3573.41,14.4430902708033
"253714","MMS22L",16,3532.48,41.3719713244108
"9524","TECR",16,3505.38,-72.9796055411256
"6595","SMARCA2",16,3462.47,0
"9782","MATR3",16,3456.74,0
"581","BAX",16,3432.13,0
"7326","UBE2G1",16,3398.96,24.9771537575758
"8161","COIL",16,3354.77,0
"7328","UBE2H",16,3207.59,0
"51366","UBR5",16,3191.41,0
"825","CAPN3",16,3092.46,-24.4707721253006
"26064","RAI14",16,3088.32,-90.3273884442039
"7277","TUBA4A",16,3069.64,0
"57521","RPTOR",16,3001.39,0
"10606","PAICS",16,2846.69,0
"23607","CD2AP",16,2840.39,0
"84676","TRIM63",16,2839.12,0
"163","AP2B1",16,2817.47,0
"5888","RAD51",16,2744.85,0
"7068","THRB",16,2642.13,0
"7023","TFAP4",16,2638.48,0
"6136","RPL12",16,2592.09,0
"5451","POU2F1",16,2584.15,0
"8668","EIF3I",16,2581.29,0
"4001","LMNB1",16,2553.66,0
"3094","HINT1",16,2422.91,-390.443542015392
"79084","WDR77",16,2421.78,0
"5520","PPP2R2A",16,2397.9,0
"27339","PRPF19",16,2374.31,0
"8237","USP11",16,2288.11,0
"823","CAPN1",16,2259.19,0
"79871","RPAP2",16,2256.15,0
"329","BIRC2",16,2233.26,0
"6285","S100B",16,2149.66,726.801872498076
"51138","COPS4",16,2144.67,0
"7086","TKT",16,2120.92,0
"800","CALD1",16,2101.71,280.515677917027
"26146","TRAF3IP1",16,2020.15,0
"5976","UPF1",16,2008.23,0
"5201","PFDN1",16,1703.3,0
"4735","SEPT2",16,1619.38,0
"9533","POLR1C",16,1616.32,0
"2058","EPRS",16,1587.56,0
"23710","GABARAPL1",16,1576.7,0
"9360","PPIG",16,1526.23,39.8519393078403
"10813","UTP14A",16,1469.44,0
"6130","RPL7A",16,1222.89,0
"4361","MRE11A",16,1184.97,0
"10818","FRS2",16,882.17,31.090047203343
"1983","EIF5",16,858.59,0
"2122","MECOM",16,724.02,5.14311445695046
"6228","RPS23",16,690.81,0
"64978","MRPL38",16,607.05,0
"27063","ANKRD1",15,24668.99,101.983554728235
"3075","CFH",15,22251.5,-15.1058727849928
"26519","TIMM10",15,19360.93,-63.7315421645022
"54505","DHX29",15,19294.38,-41.6409782991823
"10640","EXOC5",15,19253.55,-17.8866627519481
"114907","FBXO32",15,16667.24,-15.9351857928812
"9874","TLK1",15,16243.6,115.593423493025
"85365","ALG2",15,15389.23,-23.3911098008658
"3150","HMGN1",15,12962.79,-56.3765931664262
"5547","PRCP",15,12567.23,-42.1763152202982
"7040","TGFB1",15,11675.97,0
"5803","PTPRZ1",15,10709.2,-172.408670293651
"26355","FAM162A",15,9018.63,-32.8450993241943
"613","BCR",15,7753.9,0
"57561","ARRDC3",15,7718.6,-332.490714686147
"8554","PIAS1",15,7660.2,0
"4926","NUMA1",15,6017.87,0
"1345","COX6C",15,5891.95,-651.780684699375
"8651","SOCS1",15,5858.62,0
"773","CACNA1A",15,5759.04,0
"996","CDC27",15,5529.09,0
"7112","TMPO",15,5455.65,0
"56954","NIT2",15,5353.85,-25.0253801685907
"6601","SMARCC2",15,5213.55,0
"6728","SRP19",15,5193.9,-101.360642602213
"84726","PRRC2B",15,5039.89,-6.62140619199866
"348995","NUP43",15,5018,-21.322359985089
"10605","PAIP1",15,4774.95,-7.17151283549783
"51260","CXorf26",15,4742.32,-23.6906892912458
"993","CDC25A",15,4674.27,0
"10413","YAP1",15,4468.59,0
"3661","IRF3",15,4456.57,0
"5930","RBBP6",15,4416.62,0
"6146","RPL22",15,4179.49,0
"10036","CHAF1A",15,4178.74,0
"2629","GBA",15,4107.17,-11.2431892006974
"3002","GZMB",15,4090.79,0
"7345","UCHL1",15,4082.63,0
"9282","MED14",15,4038.75,0
"7334","UBE2N",15,3829.78,0
"6154","RPL26",15,3635.2,0
"57510","XPO5",15,3470.86,0
"4141","MARS",15,3424,0
"51588","PIAS4",15,3418.53,0
"790","CAD",15,3372.62,0
"25915","NDUFAF3",15,3118.94,29.3573436315536
"8533","COPS3",15,3070.84,0
"26130","GAPVD1",15,3033.22,-19.8399091012506
"51386","EIF3L",15,3016.3,0
"50628","GEMIN4",15,2975.27,0
"4175","MCM6",15,2916.01,0
"6434","TRA2B",15,2799.29,0
"7454","WAS",15,2784.97,0
"9706","ULK2",15,2619.22,0
"84148","KAT8",15,2561.17,0
"7067","THRA",15,2526.9,0
"5536","PPP5C",15,2519.34,0
"677","ZFP36L1",15,2481.74,-12.5356504232804
"27316","RBMX",15,2477.38,0
"958","CD40",15,2416.5,0
"3998","LMAN1",15,2409.04,0
"10277","UBE4B",15,2377.49,0
"4261","CIITA",15,2357.38,0
"1058","CENPA",15,2347.68,0
"9968","MED12",15,2322.79,0
"6844","VAMP2",15,2155.69,0
"3437","IFIT3",15,2151.3,0
"4686","NCBP1",15,2114.87,0
"8766","RAB11A",15,2095.07,0
"1024","CDK8",15,2012.14,0
"9601","PDIA4",15,1987.53,0
"5214","PFKP",15,1977.99,0
"7375","USP4",15,1967.61,0
"498","ATP5A1",15,1958.68,0
"65018","PINK1",15,1949.78,0
"6455","SH3GL1",15,1941.76,0
"11218","DDX20",15,1919.56,0
"5050","PAFAH1B3",15,1856.61,0
"9588","PRDX6",15,1826.1,0
"10482","NXF1",15,1762.71,0
"6138","RPL15",15,1757.32,0
"4513","MT-CO2",15,1749.71,0
"8667","EIF3H",15,1621.17,0
"5524","PPP2R4",15,1533.83,0
"51003","MED31",15,1499.16,0
"5198","PFAS",15,1294.58,0
"8664","EIF3D",15,1251.15,0
"23400","ATP13A2",15,1212.48,0
"523","ATP6V1A",15,1064.69,0
"192670","EIF2C4",15,1051.35,0
"65080","MRPL44",15,994.09,0
"6143","RPL19",15,944.17,0
"813","CALU",15,852.58,0
"51141","INSIG2",15,766.02,0
"6193","RPS5",15,745.61,0
"752","FMNL1",15,614.48,0
"9097","USP14",15,425.03,0
"25847","ANAPC13",15,410.53,70.0435196702742
"29966","STRN3",15,387.97,0
"5696","PSMB8",15,160.13,0
"23413","NCS1",14,39557.91,-3.82826581433381
"23643","LY96",14,39470.8,-202.957636479076
"51112","TRAPPC12",14,27532.88,5.96937345093795
"182","JAG1",14,22089.64,4.57228157407407
"55756","INTS9",14,19471.29,-13.8926355687831
"3490","IGFBP7",14,19318.94,53.8714233316099
"100","ADA",14,18976.67,-30.9481953189033
"28989","NTMT1",14,14371.09,-45.8374276426166
"7018","TF",14,13086.5,0
"2874","GPS2",14,12985.85,-19.4127886303511
"57019","CIAPIN1",14,12955.3,17.2392211743627
"402","ARL2",14,12442.25,-77.4947448506494
"6059","ABCE1",14,12429.6,37.0672701488698
"51079","NDUFA13",14,12402.61,-154.113958152958
"55819","RNF130",14,11319.17,-46.5956789800385
"55958","KLHL9",14,10948.18,-8.30017452068302
"4712","NDUFB6",14,9622.79,-39.8591555627706
"55856","ACOT13",14,8544.69,-26.0351710069745
"10313","RTN3",14,7775.7,-59.4971504882155
"7099","TLR4",14,7054.11,0
"1153","CIRBP",14,6071.19,0
"6688","SPI1",14,6056.75,0
"7097","TLR2",14,5728.86,0
"10438","C1D",14,5606.81,7.960539004329
"10048","RANBP9",14,5546.75,0
"2185","PTK2B",14,5225.51,0
"3480","IGF1R",14,5194.57,0
"79090","TRAPPC6A",14,5166.85,-22.7205685690236
"1822","ATN1",14,5140.77,0
"4194","MDM4",14,5130.52,0
"2623","GATA1",14,5095.55,0
"86","ACTL6A",14,4842.95,0
"8496","PPFIBP1",14,4841.35,152.922897227032
"23408","SIRT5",14,4806.72,0
"8925","HERC1",14,4751.18,11.7481943446368
"51759","C9orf78",14,4560.71,-51.501929504329
"23646","PLD3",14,4470.64,-42.1107818388649
"1111","CHEK1",14,4332.64,0
"9093","DNAJA3",14,4320.27,0
"8655","DYNLL1",14,4253.08,0
"94081","SFXN1",14,4250.91,0
"8091","HMGA2",14,4239.9,10.7704926993747
"3861","KRT14",14,4145.51,0
"26060","APPL1",14,3922,0
"150684","COMMD1",14,3888.4,0
"10498","CARM1",14,3875.16,0
"6122","RPL3",14,3743.52,0
"29085","PHPT1",14,3675.36,-339.919859110149
"5241","PGR",14,3588.81,0
"2288","FKBP4",14,3440.39,0
"6631","SNRPC",14,3405.23,0
"3265","HRAS",14,3206.16,0
"4282","MIF",14,3082.96,0
"80308","FLAD1",14,3061.02,-26.9199794254449
"79068","FTO",14,2965.49,23.2149333270322
"904","CCNT1",14,2944.92,0
"23089","PEG10",14,2884.57,21.0854090935546
"9590","AKAP12",14,2765.9,-79.2099175637325
"56647","BCCIP",14,2692.27,0
"9589","WTAP",14,2679.62,-126.917025860029
"57062","DDX24",14,2673.65,0
"6624","FSCN1",14,2660.88,0
"51491","NOP16",14,2628.59,-90.5826841711493
"100505385","SCHIP1",14,2607.94,0
"3621","ING1",14,2573.15,0
"4794","NFKBIE",14,2568.77,0
"9001","HAP1",14,2532.6,0
"6462","SHBG",14,2496.52,0
"4170","MCL1",14,2494.94,0
"4110","MAGEA11",14,2471,0
"10189","ALYREF",14,2424.72,0
"27101","CACYBP",14,2337.51,0
"7205","TRIP6",14,2330.65,0
"8061","FOSL1",14,2311.42,0
"7319","UBE2A",14,2176.93,0
"25902","MTHFD1L",14,2093.46,5.00467887301587
"3433","IFIT2",14,2041.14,0
"57805","KIAA1967",14,2003.38,0
"6607","SMN1",14,1997.4,0
"51592","TRIM33",14,1978.58,0
"59","ACTA2",14,1959.33,0
"6176","RPLP1",14,1914.81,0
"5531","PPP4C",14,1878.84,0
"7410","VAV2",14,1780.86,0
"6144","RPL21",14,1763.82,0
"10054","UBA2",14,1741.92,0
"9972","NUP153",14,1700.74,0
"6915","TBXA2R",14,1693.55,1.69663681938432
"1020","CDK5",14,1688,0
"342538","NACA2",14,1682.7,2.13035608249158
"26994","RNF11",14,1667.84,0
"6257","RXRB",14,1660.79,0
"10421","CD2BP2",14,1617.75,0
"5859","QARS",14,1577.71,0
"2617","GARS",14,1487.9,0
"3799","KIF5B",14,1420.45,0
"54460","MRPS21",14,1379.94,-46.5155943097643
"889","KRIT1",14,1378.72,18.5771217555317
"5763","PTMS",14,1369.23,0
"333","APLP1",14,1357.08,0
"55720","TSR1",14,1349.3,0
"79823","CAMKMT",14,1325.56,-13.9256976531987
"3182","HNRNPAB",14,1314.86,0
"91445","RNF185",14,1279.48,0
"2078","ERG",14,1261.11,0
"5984","RFC4",14,1194.12,0
"8881","CDC16",14,1186.69,0
"22820","COPG1",14,1184.9,0
"10802","SEC24A",14,1044.42,0
"4736","RPL10A",14,982.39,0
"6897","TARS",14,770.17,0
"10452","TOMM40",14,681.08,0
"79016","DDA1",14,624.23,0
"55646","LYAR",14,619.25,0
"49856","WRAP73",14,498.59,0
"80775","TMEM177",14,373.82,0
"51002","TPRKB",14,341.45,0
"80005","DOCK5",14,184.55,87.3910102957191
"51282","SCAND1",13,44791.77,-31.8983812011643
"10468","FST",13,39626.62,14.0692878730159
"1175","AP2S1",13,30893.09,-88.6247524867725
"57763","ANKRA2",13,30460.11,-9.28159853983328
"92344","GORAB",13,29161.8,15.4518408807119
"9158","FIBP",13,26982.06,-76.6662601455026
"4953","ODC1",13,24775.79,12.5449731604137
"23002","DAAM1",13,24468.94,-17.9405886418951
"5119","CHMP1A",13,20696.49,-12.0101522049062
"79665","DHX40",13,20346.44,-15.206062536075
"403","ARL3",13,17930.76,6.06119155916306
"5454","POU3F2",13,16698.26,6.75927240668591
"8898","MTMR2",13,16233.09,-21.4778061409331
"163126","EID2",13,16170.17,-2.72953074579125
"493","ATP2B4",13,14705.35,18.2463405764791
"7264","TSTA3",13,13943.39,-12.2925679425204
"4758","NEU1",13,13697.04,-3.62576015431097
"7035","TFPI",13,11891.81,62.1382442156513
"23635","SSBP2",13,11556.2,-28.8913926690717
"4435","CITED1",13,11213.27,-6.41747045935546
"3703","STT3A",13,11057.53,-64.6389112265512
"636","BICD1",13,10694.1,9.69974717946128
"91694","LONRF1",13,10189.46,-29.8190728689274
"6990","DYNLT3",13,10093.18,60.9742519449254
"1277","COL1A1",13,9430.11,0
"90410","IFT20",13,9408.59,-36.8090653871092
"10769","PLK2",13,8739.64,-88.1679002989418
"51164","DCTN4",13,8192.84,-18.0694251409331
"151613","TTC14",13,7638.94,-76.1693952849928
"3655","ITGA6",13,7506.41,38.4678870170755
"51669","TMEM66",13,7271.79,-94.9852430952381
"23558","WBP2",13,7227.08,-30.6371361798942
"10253","SPRY2",13,7137.04,0
"23336","SYNM",13,6836.73,-16.0764408182596
"5575","PRKAR1B",13,6796.31,4.49374200817701
"695","BTK",13,6766,0
"55970","GNG12",13,6741.53,34.1130281721982
"2821","GPI",13,6589.32,-177.331361856662
"23352","UBR4",13,6560.15,0
"7525","YES1",13,5478.52,0
"8050","PDHX",13,5478.03,-18.0151107227406
"396","ARHGDIA",13,5442.12,0
"1856","DVL2",13,5211.73,0
"8481","OFD1",13,4927.41,-26.6800773564213
"3012","HIST1H2AB",13,4899.6,0
"53371","NUP54",13,4895.68,36.3320660925926
"51074","APIP",13,4838.35,-17.3577579141414
"7024","TFCP2",13,4778.38,0
"27340","UTP20",13,4679.44,10.4241690291727
"10788","IQGAP2",13,4506.28,-40.4959733282828
"84310","C7orf50",13,4448.26,-47.2290994348244
"1917","EEF1A2",13,4246.87,0
"2778","GNAS",13,4239.78,0
"1827","RCAN1",13,4063.75,490.441551345358
"9111","NMI",13,4019.18,0
"92689","FAM114A1",13,3633.54,69.9181061349206
"5092","PCBD1",13,3474.48,0
"5777","PTPN6",13,3434.9,0
"6720","SREBF1",13,3389.32,0
"6602","SMARCD1",13,3381.61,0
"4835","NQO2",13,3354.39,-108.829304012887
"10642","IGF2BP1",13,3323.69,0
"54663","WDR74",13,3281.95,-31.994916369191
"3852","KRT5",13,3202.51,0
"8445","DYRK2",13,3177.76,0
"25920","COBRA1",13,3086.94,0
"10765","KDM5B",13,3017.78,0
"3665","IRF7",13,2957.73,0
"997","CDC34",13,2905.33,0
"9400","RECQL5",13,2861.37,0
"8976","WASL",13,2831.82,0
"898","CCNE1",13,2825.22,0
"31","ACACA",13,2725.36,0
"57464","STRIP2",13,2717.41,-7.24313551515151
"23054","NCOA6",13,2619.94,0
"90678","LRSAM1",13,2570.2,0
"811","CALR",13,2534.89,0
"3836","KPNA1",13,2528.22,0
"1977","EIF4E",13,2524.09,0
"7015","TERT",13,2487.83,0
"55658","RNF126",13,2469.82,0
"8761","PABPC4",13,2467.92,0
"10658","CELF1",13,2404.8,-13.9242901712121
"81567","TXNDC5",13,2323,0
"84078","KBTBD7",13,2309.72,0
"1503","CTPS1",13,2286.11,0
"3030","HADHA",13,2283.06,0
"5230","PGK1",13,2143.46,0
"3857","KRT9",13,2128.92,0
"22823","MTF2",13,2095.37,32.7317037123617
"23039","XPO7",13,2084.5,0
"8871","SYNJ2",13,2036.85,-6.18163018133718
"10210","TOPORS",13,1983.35,0
"81","ACTN4",13,1934.72,0
